Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant,CalculatedPercentResistant,PercentDifference,valid_record
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Ciprofloxacin,5587,3564,1427,40.0392817059484,40.03928170594837,2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Colistin,5587,1161,16,1.37812230835487,1.3781223083548666,3.3306690738754696e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Doripenem,5587,29,1,3.44827586206897,3.4482758620689653,4.884981308350689e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Ertapenem,5587,2653,41,1.54542027892951,1.5454202789295137,-3.774758283725532e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Imipenem,5587,3261,53,1.62526832260043,1.6252683226004292,8.881784197001252e-16,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Levofloxacin,5587,2898,1125,38.8198757763975,38.81987577639752,-1.4210854715202004e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Meropenem,5587,3387,50,1.47623265426631,1.4762326542663124,-2.4424906541753444e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Trimethoprim/sulfamethoxazole,5587,3220,1531,47.5465838509317,47.546583850931675,2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Cefepime,5587,1543,842,54.5690213869086,54.569021386908624,-2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Cefotaxime,5587,1118,582,52.0572450805009,52.05724508050089,7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Ceftazidime,5587,1534,839,54.6936114732725,54.69361147327248,1.4210854715202004e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Ceftriaxone,5587,1224,715,58.4150326797386,58.415032679738566,3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Ciprofloxacin,5587,1571,639,40.6747294716741,40.67472947167409,7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Colistin,5587,700,114,16.2857142857143,16.28571428571429,1.0658141036401503e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Doripenem,5587,11,0,0.0,0.0,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Ertapenem,5587,1177,316,26.8479184367035,26.847918436703484,1.7763568394002505e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Imipenem,5587,1509,310,20.5434062292909,20.543406229290923,-2.4868995751603507e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Levofloxacin,5587,1292,481,37.2291021671827,37.22910216718267,3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Meropenem,5587,1542,347,22.503242542153,22.50324254215305,-4.973799150320701e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,5587,1410,717,50.8510638297872,50.851063829787236,-3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Amikacin,2458,419,321,76.6109785202864,76.6109785202864,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Colistin,2458,386,49,12.6943005181347,12.694300518134716,-1.5987211554602254e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Gentamicin,2458,477,364,76.3102725366876,76.31027253668763,-2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Imipenem,2458,476,417,87.6050420168067,87.60504201680672,-1.4210854715202004e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Meropenem,2458,472,414,87.7118644067797,87.71186440677965,4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Minocycline,2458,71,46,64.7887323943662,64.7887323943662,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Acinetobacter,Tigecycline,2458,290,57,19.6551724137931,19.655172413793103,-3.552713678800501e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Ampicillin,2458,468,370,79.0598290598291,79.05982905982906,4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Cefepime,2458,467,263,56.3169164882227,56.3169164882227,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Cefotaxime,2458,362,202,55.8011049723757,55.80110497237569,7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Ceftazidime,2458,466,263,56.4377682403433,56.437768240343345,-4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Ceftriaxone,2458,405,236,58.2716049382716,58.2716049382716,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Ciprofloxacin,2458,467,225,48.1798715203426,48.17987152034261,-7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Colistin,2458,187,3,1.60427807486631,1.6042780748663104,-4.440892098500626e-16,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Ertapenem,2458,362,13,3.59116022099448,3.591160220994475,4.884981308350689e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Imipenem,2458,449,10,2.2271714922049,2.2271714922048997,4.440892098500626e-16,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Levofloxacin,2458,421,198,47.0308788598575,47.03087885985748,2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Meropenem,2458,465,12,2.58064516129032,2.5806451612903225,-2.6645352591003757e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Tinidazole,2458,405,236,58.2716049382716,58.2716049382716,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,2458,427,224,52.4590163934426,52.459016393442624,-2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Cefepime,2458,779,603,77.4069319640565,77.40693196405648,1.4210854715202004e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Cefotaxime,2458,570,432,75.7894736842105,75.78947368421053,-2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Ceftazidime,2458,778,599,76.9922879177378,76.99228791773778,1.4210854715202004e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Ceftriaxone,2458,673,527,78.3060921248143,78.30609212481427,2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Ciprofloxacin,2458,777,493,63.4491634491634,63.44916344916345,-4.973799150320701e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Colistin,2458,399,99,24.812030075188,24.81203007518797,3.197442310920451e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Ertapenem,2458,632,352,55.6962025316456,55.69620253164557,3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Imipenem,2458,761,331,43.4954007884363,43.495400788436264,3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Levofloxacin,2458,706,448,63.4560906515581,63.45609065155807,2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Meropenem,2458,777,387,49.8069498069498,49.80694980694981,-7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,2458,715,496,69.3706293706294,69.37062937062936,4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Salmonella,Ceftazidime,2458,32,1,3.125,3.125,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Salmonella,Ceftriaxone,2458,28,2,7.14285714285714,7.142857142857142,-2.6645352591003757e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Salmonella,Ciprofloxacin,2458,30,10,33.3333333333333,33.33333333333333,-2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Salmonella,Imipenem,2458,34,0,0.0,0.0,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Salmonella,Meropenem,2458,32,0,0.0,0.0,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Staphylococcus aureus,Meticillin,2458,658,323,49.0881458966565,49.088145896656535,-3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Streptococcus pneumoniae,Cefotaxime,2458,32,1,3.125,3.125,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Streptococcus pneumoniae,Ceftriaxone,2458,32,0,0.0,0.0,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Streptococcus pneumoniae,Oxacillin,2458,13,4,30.7692307692308,30.76923076923077,2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Blood,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,2458,28,6,21.4285714285714,21.428571428571427,-2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Cefotaxime,103,78,7,8.97435897435897,8.974358974358974,-5.329070518200751e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Ceftazidime,103,92,7,7.60869565217391,7.608695652173914,-3.552713678800501e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Ceftriaxone,103,46,6,13.0434782608696,13.043478260869565,3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Ciprofloxacin,103,84,7,8.33333333333333,8.333333333333332,-1.7763568394002505e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Ertapenem,103,84,0,0.0,0.0,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Imipenem,103,91,1,1.0989010989011,1.098901098901099,1.1102230246251565e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Levofloxacin,103,80,3,3.75,3.75,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Stool,Salmonella,Meropenem,103,91,0,0.0,0.0,0.0,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Ampicillin,4464,2963,2116,71.4141073236584,71.41410732365844,-4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Cefepime,4464,2984,1203,40.3150134048257,40.31501340482574,-4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Cefotaxime,4464,2355,912,38.7261146496815,38.726114649681534,-3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Ceftazidime,4464,2922,1208,41.3415468856947,41.34154688569473,-3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Ceftriaxone,4464,2168,990,45.6642066420664,45.66420664206642,-2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Ciprofloxacin,4464,2987,1135,37.9979912956143,37.997991295614334,-3.552713678800501e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Colistin,4464,859,23,2.67753201396973,2.6775320139697323,-2.220446049250313e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Ertapenem,4464,2632,44,1.67173252279635,1.6717325227963524,-2.4424906541753444e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Imipenem,4464,2967,37,1.24705089315807,1.2470508931580722,-2.220446049250313e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Levofloxacin,4464,2695,957,35.5102040816327,35.51020408163265,4.973799150320701e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Meropenem,4464,2973,46,1.5472586612849,1.5472586612848975,2.4424906541753444e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Trimethoprim/sulfamethoxazole,4464,2819,1221,43.3132316424264,43.313231642426395,7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Cefepime,4464,1464,815,55.6693989071038,55.669398907103826,-2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Cefotaxime,4464,1168,603,51.6267123287671,51.62671232876712,-2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Ceftazidime,4464,1462,797,54.5143638850889,54.514363885088926,-2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Ceftriaxone,4464,1101,663,60.2179836512262,60.217983651226156,4.263256414560601e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Ciprofloxacin,4464,1467,578,39.4001363326517,39.40013633265167,2.842170943040401e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Colistin,4464,583,64,10.9777015437393,10.977701543739279,2.1316282072803006e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Ertapenem,4464,1276,355,27.8213166144201,27.82131661442006,3.907985046680551e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Imipenem,4464,1447,313,21.6309606081548,21.630960608154805,-3.552713678800501e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Levofloxacin,4464,1329,486,36.568848758465,36.56884875846501,-7.105427357601002e-15,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Meropenem,4464,1453,352,24.2257398485891,24.225739848589125,-2.4868995751603507e-14,True
SAU,Saudi Arabia,Eastern Mediterranean Region,2020,Urine,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,4464,1342,687,51.1922503725782,51.19225037257824,-4.263256414560601e-14,True
SDN,Sudan,Eastern Mediterranean Region,2017,Urine,Escherichia coli,Ciprofloxacin,32,21,13,61.9047619047619,61.904761904761905,-7.105427357601002e-15,True
SDN,Sudan,Eastern Mediterranean Region,2018,Urine,Escherichia coli,Ciprofloxacin,664,351,223,63.5327635327635,63.53276353276354,-4.263256414560601e-14,True
SDN,Sudan,Eastern Mediterranean Region,2019,Blood,Staphylococcus aureus,Cefoxitin,32,31,15,48.3870967741936,48.38709677419355,4.973799150320701e-14,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Ceftazidime,55,36,27,75.0,75.0,0.0,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Ceftriaxone,55,32,26,81.25,81.25,0.0,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Ciprofloxacin,55,21,14,66.6666666666667,66.66666666666666,4.263256414560601e-14,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Imipenem,55,17,5,29.4117647058824,29.411764705882355,4.618527782440651e-14,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Escherichia coli,Meropenem,55,16,1,6.25,6.25,0.0,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Ceftazidime,55,17,13,76.4705882352941,76.47058823529412,-1.4210854715202004e-14,True
SDN,Sudan,Eastern Mediterranean Region,2019,Urine,Klebsiella pneumoniae,Ceftriaxone,55,13,9,69.2307692307692,69.23076923076923,-2.842170943040401e-14,True
SDN,Sudan,Eastern Mediterranean Region,2020,Urine,Escherichia coli,Ciprofloxacin,235,100,69,69.0,69.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Acinetobacter,Amikacin,1057,19,2,10.5263157894737,10.526315789473683,1.5987211554602254e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Acinetobacter,Gentamicin,1057,19,2,10.5263157894737,10.526315789473683,1.5987211554602254e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Acinetobacter,Imipenem,1057,19,2,10.5263157894737,10.526315789473683,1.5987211554602254e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Acinetobacter,Meropenem,1057,19,2,10.5263157894737,10.526315789473683,1.5987211554602254e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Ampicillin,1057,487,310,63.6550308008214,63.65503080082136,4.263256414560601e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Cefepime,1057,487,139,28.5420944558522,28.54209445585216,4.263256414560601e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Cefotaxime,1057,488,140,28.6885245901639,28.688524590163933,-3.197442310920451e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Ceftazidime,1057,487,139,28.5420944558522,28.54209445585216,4.263256414560601e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Ceftriaxone,1057,488,139,28.4836065573771,28.48360655737705,4.973799150320701e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Ciprofloxacin,1057,487,198,40.6570841889117,40.6570841889117,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Ertapenem,1057,487,5,1.02669404517454,1.0266940451745379,2.220446049250313e-15,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Imipenem,1057,486,4,0.823045267489712,0.823045267489712,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Levofloxacin,1057,487,167,34.2915811088296,34.29158110882957,2.842170943040401e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Meropenem,1057,487,4,0.82135523613963,0.8213552361396305,-4.440892098500626e-16,True
SGP,Singapore,Western Pacific Region,2019,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,1057,487,196,40.2464065708419,40.24640657084189,7.105427357601002e-15,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Cefepime,1057,250,61,24.4,24.4,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Cefotaxime,1057,251,66,26.2948207171315,26.294820717131472,2.842170943040401e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Ceftazidime,1057,250,66,26.4,26.400000000000002,-3.552713678800501e-15,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Ceftriaxone,1057,251,66,26.2948207171315,26.294820717131472,2.842170943040401e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Ciprofloxacin,1057,250,78,31.2,31.2,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Ertapenem,1057,250,9,3.6,3.5999999999999996,4.440892098500626e-16,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Imipenem,1057,250,2,0.8,0.8,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Levofloxacin,1057,250,36,14.4,14.399999999999999,1.7763568394002505e-15,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Meropenem,1057,250,4,1.6,1.6,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,1057,250,67,26.8,26.8,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Cefotaxime,1057,42,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Ceftazidime,1057,42,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Ceftriaxone,1057,42,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Ciprofloxacin,1057,42,14,33.3333333333333,33.33333333333333,-2.842170943040401e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Ertapenem,1057,42,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Imipenem,1057,42,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Levofloxacin,1057,42,3,7.14285714285714,7.142857142857142,-2.6645352591003757e-15,True
SGP,Singapore,Western Pacific Region,2019,Blood,Salmonella,Meropenem,1057,42,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Staphylococcus aureus,Oxacillin,1057,185,53,28.6486486486486,28.64864864864865,-4.973799150320701e-14,True
SGP,Singapore,Western Pacific Region,2019,Blood,Streptococcus pneumoniae,Benzylpenicillin,1057,13,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Streptococcus pneumoniae,Ceftriaxone,1057,13,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Blood,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,1057,13,4,30.7692307692308,30.76923076923077,2.842170943040401e-14,True
SGP,Singapore,Western Pacific Region,2019,Genital,Neisseria gonorrhoeae,Azithromycin,359,359,30,8.35654596100279,8.356545961002785,5.329070518200751e-15,True
SGP,Singapore,Western Pacific Region,2019,Genital,Neisseria gonorrhoeae,Ceftriaxone,359,359,2,0.557103064066852,0.5571030640668524,-4.440892098500626e-16,True
SGP,Singapore,Western Pacific Region,2019,Genital,Neisseria gonorrhoeae,Ciprofloxacin,359,359,291,81.058495821727,81.05849582172702,-1.4210854715202004e-14,True
SGP,Singapore,Western Pacific Region,2019,Genital,Neisseria gonorrhoeae,Gentamicin,359,359,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Genital,Neisseria gonorrhoeae,Spectinomycin,359,359,0,0.0,0.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Cefotaxime,174,172,8,4.65116279069767,4.651162790697675,-4.440892098500626e-15,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Ceftazidime,174,172,7,4.06976744186047,4.069767441860465,4.440892098500626e-15,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Ceftriaxone,174,172,8,4.65116279069767,4.651162790697675,-4.440892098500626e-15,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Ciprofloxacin,174,165,33,20.0,20.0,0.0,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Ertapenem,174,172,1,0.581395348837209,0.5813953488372093,-3.3306690738754696e-16,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Imipenem,174,172,1,0.581395348837209,0.5813953488372093,-3.3306690738754696e-16,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Levofloxacin,174,172,7,4.06976744186047,4.069767441860465,4.440892098500626e-15,True
SGP,Singapore,Western Pacific Region,2019,Stool,Salmonella,Meropenem,174,172,1,0.581395348837209,0.5813953488372093,-3.3306690738754696e-16,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Ampicillin,5180,3962,2439,61.5598182735992,61.559818273599184,1.4210854715202004e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Cefepime,5180,3962,985,24.8611812216052,24.86118122160525,-4.973799150320701e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Cefotaxime,5180,3961,984,24.8422115627367,24.842211562736683,1.7763568394002505e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Ceftazidime,5180,3962,985,24.8611812216052,24.86118122160525,-4.973799150320701e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Ceftriaxone,5180,3958,985,24.8863062152602,24.88630621526023,-3.197442310920451e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Ciprofloxacin,5180,3970,1622,40.8564231738035,40.85642317380353,-2.842170943040401e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Ertapenem,5180,3961,18,0.454430699318354,0.45443069931835395,5.551115123125783e-17,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Imipenem,5180,3960,8,0.202020202020202,0.20202020202020202,-2.7755575615628914e-17,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Levofloxacin,5180,3960,1354,34.1919191919192,34.19191919191919,7.105427357601002e-15,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Meropenem,5180,3962,8,0.201918223119637,0.20191822311963653,4.718447854656915e-16,True
SGP,Singapore,Western Pacific Region,2019,Urine,Escherichia coli,Trimethoprim/sulfamethoxazole,5180,3969,1367,34.4419249181154,34.4419249181154,0.0,True
SGP,Singapore,Western Pacific Region,2019,Urine,Klebsiella pneumoniae,Cefepime,5180,1198,356,29.7161936560935,29.716193656093488,1.0658141036401503e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Klebsiella pneumoniae,Cefotaxime,5180,1197,366,30.5764411027569,30.576441102756892,7.105427357601002e-15,True
SGP,Singapore,Western Pacific Region,2019,Urine,Klebsiella pneumoniae,Ceftazidime,5180,1198,366,30.550918196995,30.550918196994992,7.105427357601002e-15,True
SGP,Singapore,Western Pacific Region,2019,Urine,Klebsiella pneumoniae,Ceftriaxone,5180,1198,366,30.550918196995,30.550918196994992,7.105427357601002e-15,True
SGP,Singapore,Western Pacific Region,2019,Urine,Klebsiella pneumoniae,Ciprofloxacin,5180,1199,435,36.2802335279399,36.28023352793995,-4.973799150320701e-14,True
SGP,Singapore,Western Pacific Region,2019,Urine,Klebsiella pneumoniae,Ertapenem,5180,1198,35,2.92153589315526,2.921535893155259,8.881784197001252e-16,True
